Monday,,,,,,,,,,,,
,,,,,,,,,,,,
Activity,Module,Name of Type,Size,Day,Start,End,Duration,Room,Room Description,Room Size,Staff,Weeks
BUSI2180/L2/01,Industrial Economics I: Economics of Organisation and Innovation,Lecture,201,Friday,14:30,16:00,1:30,TB-329+,Teaching Building Tiered Lectue Theatre 329 - Level 3,276,"Xiaodan Yu,Qing-Ping Ma","2, 4-13"
BUSI2122/S1/01,Doing Business in China A,Seminar,48,Friday,14:30,18:00,3:30,,,,Steven Zhou,"2, 4-14"
BUSI3192/L1/01,Advanced Management Accounting,Lecture,276,Friday,14:30,16:00,1:30,Auditorium+,Auditorium,514,Juergen Seufert,4月14日
BUSI3194/S1/07,International Business Environment and Strategy,Seminar,19,Friday,14:30,16:00,1:30,TB-402+,Teaching Building Seminar Room 402 - Level 4,30,Abby Zhou,"5, 7, 9, 11"
BUSI3194/S1/08,International Business Environment and Strategy,Seminar,19,Friday,14:30,16:00,1:30,TB-402+,Teaching Building Seminar Room 402 - Level 4,30,Abby Zhou,"6, 8, 10, 12"
BUSI1113/S1 - Autumn/13,Fundamentals of Financial & Management Accounting,Seminar,19,Friday,14:30,16:00,1:30,PB-112+,Portland Building-Seminar Room 112 - Level 1 (Original name: Student Services Building),24,Cass Lai,"7, 10"
BUSI1113/S1 - Autumn/14,Fundamentals of Financial & Management Accounting,Seminar,19,Friday,14:30,16:00,1:30,PB-112+,Portland Building-Seminar Room 112 - Level 1 (Original name: Student Services Building),24,Cass Lai,"8, 11"
BUSI1113/S1 - Autumn/15,Fundamentals of Financial & Management Accounting,Seminar,19,Friday,14:30,16:00,1:30,TB-109+,Teaching Building Seminar Room 109 - Level 1,40,Cass Lai,"9, 12"
BUSI3101/S1/09,Corporate Restructuring and Governance,Seminar,19,Friday,14:30,16:00,1:30,TB-111+,Teaching Building Seminar Room 111 - Level 1,20,Youngun Kim,"9, 12"
BUSI3101/S1/10,Corporate Restructuring and Governance,Seminar,19,Friday,14:30,16:00,1:30,TB-111+,Teaching Building Seminar Room 111 - Level 1,20,Youngun Kim,"10, 13"
BUSI1117/S1/13,Introduction to Economics,Seminar,19,Friday,15:00,16:00,1:00,TB-216+,Teaching Building Seminar Room 216 - Level 2,20,James Farrell,"2, 5, 7, 9, 11, 13"
BUSI1114/S1 - Autumn/03,Business Economics,Seminar,16,Friday,15:00,16:00,1:00,PB-205+,Portland Building-Seminar Room 205 - Level 2,20,Danni Wang,"5, 8, 11"
BUSI2157/S1/13,Management Accounting,Seminar,20,Friday,15:00,16:00,1:00,PB-407+,Portland Building-Seminar Room 407 - Level 4,22,Judy Tang,"5, 7, 9, 11, 13"
BUSI1074/S1/22,Quantitative Methods 1b,Seminar,20,Friday,15:00,16:00,1:00,TB-318+,Teaching Building Seminar Room 318 - Level 3,20,Mei Liu,"6, 8, 10, 12"
BUSI1074/S1/18,Quantitative Methods 1b,Seminar,20,Friday,15:00,16:00,1:00,TB-324+,Teaching Building Seminar Room 324 - Level 3,20,Tingting Ying,"6, 8, 10, 12"
BUSI1074/S1/31,Quantitative Methods 1b,Seminar,20,Friday,15:00,16:00,1:00,TB-216+,Teaching Building Seminar Room 216 - Level 2,20,Kian Howe Ong,"6, 8, 10, 12"
BUSI1074/S1/34,Quantitative Methods 1b,Seminar,20,Friday,15:00,16:00,1:00,PB-407+,Portland Building-Seminar Room 407 - Level 4,22,Paolo Di Giannatale,"6, 8, 10, 12"
BUSI2105/S1/02,Quantitative Methods 2A,Seminar,20,Friday,15:00,16:00,1:00,TB-211+,Teaching Building Seminar Room 211 - Level 2,20,Jiarui Zhang,"6, 8, 10, 12"
BUSI2105/S1/09,Quantitative Methods 2A,Seminar,20,Friday,15:00,16:00,1:00,DB-C09+,The Lord Dearing Building - Teaching Room C09,24,Zhixian Yu,"6, 8, 10, 12"
BUSI1074/S1/29,Quantitative Methods 1b,Seminar,20,Friday,15:00,16:00,1:00,PB-213+,Portland Building-Seminar Room 213 - Level 2,22,Qing Xia,"6, 8, 10, 12"
BUSI1074/S1/10,Quantitative Methods 1b,Seminar,20,Friday,15:00,16:00,1:00,TB-319+,Teaching Building Seminar Room 319 - Level 3,22,Peter Anderson,"6, 8, 10, 12"
BUSI2157/S1/14,Management Accounting,Seminar,20,Friday,15:00,16:00,1:00,TB-112+,Teaching Building Seminar Room 112 - Level 1,30,Judy Tang,"6, 8, 10, 12, 14"
BUSI1114/S1 - Autumn/04,Business Economics,Seminar,16,Friday,15:00,16:00,1:00,TB-401+,Teaching Building Seminar Room 401 - Level 4,30,Danni Wang,"7, 9, 12"
BUSI2178/S1/03,Marketing Management,Seminar,20,Friday,15:00,16:30,1:30,PB-307+,Portland Building-Seminar Room 307 - Level 3,22,Russa Yuan,"6, 9"
BUSI2178/S1/04,Marketing Management,Seminar,20,Friday,15:00,16:30,1:30,PB-307+,Portland Building-Seminar Room 307 - Level 3,22,Zi Wang,"7, 10"
BUSI1117/S1/12,Introduction to Economics,Seminar,19,Friday,16:00,17:00,1:00,TB-112+,Teaching Building Seminar Room 112 - Level 1,30,James Farrell,"4, 6, 8, 10, 12, 14"
BUSI1115/S1 - Autumn/13,Economic Principles,Seminar,20,Friday,16:00,17:00,1:00,PB-201+,PB-203+-Seminar Room 201 - Level 2,30,Nana Kufuor,"5, 8, 12"
BUSI2180/S1/09,Industrial Economics I: Economics of Organisation and Innovation,Seminar,20,Friday,16:00,17:00,1:00,PB-114+,Portland Building-Seminar Room 114 - Level 1,30,"Yingying Shi,Xiaodan Yu","5, 7, 10, 12"
BUSI2157/S1/15,Management Accounting,Seminar,20,Friday,16:00,17:00,1:00,PB-407+,Portland Building-Seminar Room 407 - Level 4,22,Judy Tang,"5, 7, 9, 11, 13"
BUSI1074/S1/08,Quantitative Methods 1b,Seminar,20,Friday,16:00,17:00,1:00,TB-319+,Teaching Building Seminar Room 319 - Level 3,22,Peter Anderson,"6, 8, 10, 12"
BUSI1074/S1/25,Quantitative Methods 1b,Seminar,20,Friday,16:00,17:00,1:00,TB-318+,Teaching Building Seminar Room 318 - Level 3,20,Mei Liu,"6, 8, 10, 12"
BUSI1074/S1/28,Quantitative Methods 1b,Seminar,20,Friday,16:00,17:00,1:00,PB-213+,Portland Building-Seminar Room 213 - Level 2,22,Qing Xia,"6, 8, 10, 12"
BUSI1074/S1/33,Quantitative Methods 1b,Seminar,20,Friday,16:00,17:00,1:00,TB-216+,Teaching Building Seminar Room 216 - Level 2,20,Kian Howe Ong,"6, 8, 10, 12"
BUSI1074/S1/35,Quantitative Methods 1b,Seminar,20,Friday,16:00,17:00,1:00,PB-407+,Portland Building-Seminar Room 407 - Level 4,22,Paolo Di Giannatale,"6, 8, 10, 12"
BUSI2105/S1/03,Quantitative Methods 2A,Seminar,20,Friday,16:00,17:00,1:00,TB-211+,Teaching Building Seminar Room 211 - Level 2,20,Jiarui Zhang,"6, 8, 10, 12"
BUSI2105/S1/12,Quantitative Methods 2A,Seminar,20,Friday,16:00,17:00,1:00,DB-C09+,The Lord Dearing Building - Teaching Room C09,24,Zhixian Yu,"6, 8, 10, 12"
BUSI2105/S1/20,Quantitative Methods 2A,Seminar,20,Friday,16:00,17:00,1:00,TB-324+,Teaching Building Seminar Room 324 - Level 3,20,Tingting Ying,"6, 8, 10, 12"
BUSI2180/S1/10,Industrial Economics I: Economics of Organisation and Innovation,Seminar,20,Friday,16:00,17:00,1:00,PB-114+,Portland Building-Seminar Room 114 - Level 1,30,"Yingying Shi,Xiaodan Yu","6, 8, 11, 13"
BUSI2157/S1/16,Management Accounting,Seminar,20,Friday,16:00,17:00,1:00,TB-110+,Teaching Building Seminar Room 110 - Level 1,30,Judy Tang,"6, 8, 10, 12, 14"
BUSI3106/L1/02,Financial Economics,Lecture,119,Friday,16:00,18:00,2:00,DB-C05+,The Lord Dearing Building - Teaching Room C05,160,Xiaoquan Liu,"2, 4-13"
BUSI4548/S1/02,Project Management,Seminar,36,Friday,16:00,18:00,2:00,TB-109+,Teaching Building Seminar Room 109 - Level 1,40,Hing Kai Chan,"5, 8"
BUSI2111/S1/13,Accounting Information Systems,Seminar,20,Friday,16:00,18:00,2:00,PB-203+,Portland Building-Seminar Room 203 - Level 2,20,Ching Chau,6
BUSI3192/S1/07,Advanced Management Accounting,Seminar,19,Friday,16:00,18:00,2:00,PB-310+,Portland Building-Seminar Room 310 - Level 3,20,Yuzhu Lu,"6, 9, 12"
BUSI3192/S1/01,Advanced Management Accounting,Seminar,19,Friday,16:00,18:00,2:00,TB-413+,Teaching Building Seminar Room 413 - Level 4,20,Juergen Seufert,"6, 9, 12"
BUSI1074/W1/01,Quantitative Methods 1b,Workshop,108,Friday,16:00,18:00,2:00,"TB-329+,TB-226+,TB-118+,PB-329+,Auditorium+,DB-A05+","Teaching Building Tiered Lectue Theatre 329 - Level 3,Teaching Building Lecture Hall 226 - Level 2,Teaching Building Lecture Hall 118 - Level 1,Portland Building-Lecture Room 329 - Level 3,Auditorium,The Lord Dearing Building - Lecture Hall A05","276,108,108,276,514,000","Mei Liu,Peter Anderson,Paolo Di Giannatale,James Farrell,Tingting Ying,Qing Xia,Kian Howe Ong","7, 9, 11, 13"
BUSI3192/S1/05,Advanced Management Accounting,Seminar,19,Friday,16:00,18:00,2:00,PB-310+,Portland Building-Seminar Room 310 - Level 3,20,Yuzhu Lu,"7, 10, 13"
BUSI3192/S1/02,Advanced Management Accounting,Seminar,19,Friday,16:00,18:00,2:00,TB-413+,Teaching Building Seminar Room 413 - Level 4,20,Juergen Seufert,"7, 10, 13"
BUSI2111/C1/13,Accounting Information Systems,Computing,20,Friday,16:00,18:00,2:00,PB-415(COMP)+,Portland Building-Computer Lab 415 - Level 4,36,Ching Chau,"8, 10, 12"
BUSI3192/S1/03,Advanced Management Accounting,Seminar,19,Friday,16:00,18:00,2:00,TB-413+,Teaching Building Seminar Room 413 - Level 4,20,Juergen Seufert,"8, 11, 14"
BUSI3192/S1/06,Advanced Management Accounting,Seminar,19,Friday,16:00,18:00,2:00,PB-310+,Portland Building-Seminar Room 310 - Level 3,20,Yuzhu Lu,"8, 11, 14"
BUSI3194/S1/09,International Business Environment and Strategy,Seminar,19,Friday,16:30,18:00,1:30,TB-402+,Teaching Building Seminar Room 402 - Level 4,30,Abby Zhou,"5, 7, 9, 11"
BUSI2178/S1/05,Marketing Management,Seminar,20,Friday,16:30,18:00,1:30,PB-307+,Portland Building-Seminar Room 307 - Level 3,22,Zi Wang,"6, 9"
BUSI3194/S1/10,International Business Environment and Strategy,Seminar,19,Friday,16:30,18:00,1:30,TB-402+,Teaching Building Seminar Room 402 - Level 4,30,Abby Zhou,"6, 8, 10, 12"
BUSI1117/S1/14,Introduction to Economics,Seminar,19,Friday,17:00,18:00,1:00,TB-112+,Teaching Building Seminar Room 112 - Level 1,30,James Farrell,"4, 6, 8, 10, 12, 14"
BUSI1115/S1 - Autumn/03,Economic Principles,Seminar,20,Friday,17:00,18:00,1:00,PB-308+,Portland Building-Seminar Room 308 - Level 3,20,Jose Grisolia,"5, 8, 12"
BUSI1115/S1 - Autumn/15,Economic Principles,Seminar,20,Friday,17:00,18:00,1:00,PB-201+,PB-203+-Seminar Room 201 - Level 2,30,Nana Kufuor,"5, 8, 12"
BUSI2180/S1/11,Industrial Economics I: Economics of Organisation and Innovation,Seminar,20,Friday,17:00,18:00,1:00,PB-114+,Portland Building-Seminar Room 114 - Level 1,30,"Yingying Shi,Xiaodan Yu","5, 7, 10, 12"
BUSI2157/S1/17,Management Accounting,Seminar,20,Friday,17:00,18:00,1:00,PB-407+,Portland Building-Seminar Room 407 - Level 4,22,Judy Tang,"5, 7, 9, 11, 13"
BUSI1074/S1/09,Quantitative Methods 1b,Seminar,20,Friday,17:00,18:00,1:00,TB-319+,Teaching Building Seminar Room 319 - Level 3,22,Peter Anderson,"6, 8, 10, 12"
BUSI1074/S1/27,Quantitative Methods 1b,Seminar,20,Friday,17:00,18:00,1:00,PB-213+,Portland Building-Seminar Room 213 - Level 2,22,Qing Xia,"6, 8, 10, 12"
BUSI1074/S1/26,Quantitative Methods 1b,Seminar,20,Friday,17:00,18:00,1:00,TB-318+,Teaching Building Seminar Room 318 - Level 3,20,Mei Liu,"6, 8, 10, 12"
BUSI1074/S1/36,Quantitative Methods 1b,Seminar,20,Friday,17:00,18:00,1:00,PB-407+,Portland Building-Seminar Room 407 - Level 4,22,Paolo Di Giannatale,"6, 8, 10, 12"
BUSI2105/S1/10,Quantitative Methods 2A,Seminar,20,Friday,17:00,18:00,1:00,DB-C09+,The Lord Dearing Building - Teaching Room C09,24,Zhixian Yu,"6, 8, 10, 12"
BUSI2105/S1/21,Quantitative Methods 2A,Seminar,20,Friday,17:00,18:00,1:00,TB-324+,Teaching Building Seminar Room 324 - Level 3,20,Tingting Ying,"6, 8, 10, 12"
BUSI2157/S1/18,Management Accounting,Seminar,20,Friday,17:00,18:00,1:00,TB-110+,Teaching Building Seminar Room 110 - Level 1,30,Judy Tang,"6, 8, 10, 12, 14"
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Weeks 2 & 4-14 = Autumn semester; Weeks 23-34 = Spring semester,,,,,,,,,,,,
